,date,state,permit,handgun,long_gun,multiple
1775,2018-06-01,Indiana,47508.0,15459.0,8455.0,664
1776,2018-06-01,Iowa,4850.0,92.0,1415.0,1
1777,2018-06-01,Kansas,2074.0,4344.0,3247.0,434
1778,2018-06-01,Kentucky,395679.0,7130.0,4686.0,523
1779,2018-06-01,Louisiana,2937.0,9703.0,5683.0,1311
1780,2018-06-01,Maine,512.0,2655.0,2342.0,163
1781,2018-06-01,Mariana Islands,0.0,9.0,7.0,0
1782,2018-06-01,Maryland,2154.0,4095.0,3608.0,29
1783,2018-06-01,Massachusetts,9045.0,3996.0,2249.0,152
1784,2018-06-01,Michigan,17691.0,8369.0,6096.0,168
1785,2018-06-01,Minnesota,28390.0,3603.0,5075.0,210
1786,2018-06-01,Mississippi,2123.0,6446.0,3594.0,723
1787,2018-06-01,Missouri,658.0,15679.0,10488.0,1386
1788,2018-06-01,Montana,1171.0,2592.0,3377.0,190
1789,2018-06-01,Nebraska,3140.0,103.0,1089.0,3
1790,2018-06-01,Nevada,2220.0,4117.0,2112.0,223
1791,2018-06-01,New Hampshire,1260.0,4430.0,2542.0,11
1792,2018-06-01,New Jersey,0.0,4609.0,2626.0,0
1793,2018-06-01,New Mexico,979.0,5109.0,3363.0,268
1794,2018-06-01,New York,2168.0,8745.0,9688.0,205
1795,2018-06-01,North Carolina,22909.0,1348.0,8100.0,199
1796,2018-06-01,North Dakota,724.0,1248.0,1778.0,57
1797,2018-06-01,Ohio,15490.0,17338.0,10649.0,759
1798,2018-06-01,Oklahoma,1.0,10295.0,6449.0,1310
1799,2018-06-01,Oregon,5105.0,12700.0,8659.0,3
1800,2018-06-01,Pennsylvania,22056.0,37280.0,10817.0,0
1801,2018-06-01,Puerto Rico,0.0,2174.0,187.0,23
1802,2018-06-01,Rhode Island,0.0,834.0,582.0,141
1803,2018-06-01,South Carolina,3611.0,7950.0,3967.0,665
1804,2018-06-01,South Dakota,954.0,1880.0,2313.0,121
1805,2018-06-01,Tennessee,14845.0,20805.0,10399.0,0
1806,2018-06-01,Texas,25805.0,39032.0,24252.0,5747
1807,2018-06-01,Utah,22412.0,2941.0,2704.0,0
1808,2018-06-01,Vermont,0.0,1347.0,1181.0,74
1809,2018-06-01,Virgin Islands,65.0,46.0,4.0,0
1810,2018-06-01,Virginia,2384.0,17812.0,9865.0,0
1811,2018-06-01,Washington,12764.0,15069.0,9423.0,574
1812,2018-06-01,West Virginia,2315.0,4988.0,4109.0,302
1813,2018-06-01,Wisconsin,7537.0,9993.0,7627.0,47
1814,2018-06-01,Wyoming,467.0,1633.0,1660.0,80
1815,2018-05-01,Alabama,19919.0,5784.0,5039.0,214
1816,2018-05-01,Alaska,318.0,3363.0,2879.0,223
1817,2018-05-01,Arizona,6691.0,11194.0,6241.0,652
1818,2018-05-01,Arkansas,6293.0,4355.0,3442.0,260
1819,2018-05-01,California,40430.0,34433.0,24797.0,0
1820,2018-05-01,Colorado,11662.0,16113.0,11143.0,1000
1821,2018-05-01,Connecticut,7459.0,4454.0,1775.0,0
1822,2018-05-01,Delaware,722.0,1422.0,1107.0,80
1823,2018-05-01,District of Columbia,199.0,88.0,2.0,0
1824,2018-05-01,Florida,21026.0,47755.0,15850.0,2086
1825,2018-05-01,Georgia,18886.0,11159.0,5669.0,445
1826,2018-05-01,Guam,0.0,90.0,46.0,2
1827,2018-05-01,Hawaii,1185.0,0.0,0.0,0
1828,2018-05-01,Idaho,9651.0,3387.0,3812.0,206
1829,2018-05-01,Illinois,13239.0,18631.0,8397.0,644
1830,2018-05-01,Indiana,51103.0,15856.0,8256.0,648
1831,2018-05-01,Iowa,6620.0,95.0,1507.0,6
1832,2018-05-01,Kansas,1816.0,4305.0,3307.0,252
1833,2018-05-01,Kentucky,379571.0,7620.0,4696.0,434
1834,2018-05-01,Louisiana,2794.0,9039.0,5435.0,494
1835,2018-05-01,Maine,754.0,2978.0,2362.0,188
1836,2018-05-01,Mariana Islands,0.0,6.0,6.0,1
1837,2018-05-01,Maryland,3076.0,4503.0,3961.0,27
1838,2018-05-01,Massachusetts,11331.0,4167.0,2351.0,181
1839,2018-05-01,Michigan,19715.0,8598.0,6049.0,183
1840,2018-05-01,Minnesota,36965.0,4034.0,5435.0,188
1841,2018-05-01,Mississippi,2717.0,6653.0,3624.0,276
1842,2018-05-01,Missouri,710.0,15576.0,10536.0,770
1843,2018-05-01,Montana,1279.0,2557.0,3578.0,219
1844,2018-05-01,Nebraska,3803.0,111.0,1139.0,7
1845,2018-05-01,Nevada,2952.0,4185.0,2209.0,249
1846,2018-05-01,New Hampshire,2339.0,4707.0,2524.0,10
1847,2018-05-01,New Jersey,0.0,4983.0,2810.0,0
1848,2018-05-01,New Mexico,1130.0,5296.0,3355.0,268
1849,2018-05-01,New York,2877.0,8916.0,10491.0,215
1850,2018-05-01,North Carolina,28921.0,1322.0,8298.0,180
1851,2018-05-01,North Dakota,1022.0,1327.0,1829.0,71
1852,2018-05-01,Ohio,17766.0,18830.0,10891.0,756
1853,2018-05-01,Oklahoma,5.0,9964.0,6610.0,840
1854,2018-05-01,Oregon,5774.0,13221.0,9111.0,3
1855,2018-05-01,Pennsylvania,23778.0,39765.0,10670.0,0
1856,2018-05-01,Puerto Rico,0.0,2187.0,230.0,28
1857,2018-05-01,Rhode Island,0.0,977.0,610.0,164
1858,2018-05-01,South Carolina,2725.0,7883.0,3855.0,414
1859,2018-05-01,South Dakota,846.0,1874.0,2351.0,122
1860,2018-05-01,Tennessee,18763.0,20549.0,10028.0,0
1861,2018-05-01,Texas,32974.0,37893.0,24419.0,2260
1862,2018-05-01,Utah,24171.0,3202.0,3025.0,0
1863,2018-05-01,Vermont,2.0,1322.0,1241.0,66
1864,2018-05-01,Virgin Islands,93.0,37.0,4.0,1
1865,2018-05-01,Virginia,1222.0,18493.0,9958.0,0
1866,2018-05-01,Washington,14889.0,15131.0,9417.0,636
1867,2018-05-01,West Virginia,5229.0,5258.0,4037.0,305
1868,2018-05-01,Wisconsin,8419.0,10738.0,8239.0,39
1869,2018-05-01,Wyoming,670.0,1734.0,1813.0,124
1870,2018-04-01,Alabama,20808.0,6405.0,5267.0,254
1871,2018-04-01,Alaska,276.0,3053.0,3013.0,246
1872,2018-04-01,Arizona,7102.0,12889.0,7176.0,636
1873,2018-04-01,Arkansas,5363.0,5129.0,4326.0,285
1874,2018-04-01,California,53448.0,37814.0,25571.0,0
1875,2018-04-01,Colorado,11917.0,19015.0,13280.0,1211
1876,2018-04-01,Connecticut,7142.0,4977.0,2151.0,0
1877,2018-04-01,Delaware,764.0,1767.0,1697.0,125
1878,2018-04-01,District of Columbia,224.0,92.0,4.0,0
1879,2018-04-01,Florida,22491.0,50172.0,18650.0,2186
1880,2018-04-01,Georgia,21145.0,12238.0,6549.0,477
1881,2018-04-01,Guam,0.0,97.0,44.0,4
1882,2018-04-01,Hawaii,1387.0,0.0,0.0,0
1883,2018-04-01,Idaho,7497.0,3843.0,4182.0,209
1884,2018-04-01,Illinois,18258.0,23977.0,10883.0,892
1885,2018-04-01,Indiana,43928.0,19405.0,11491.0,750
1886,2018-04-01,Iowa,10536.0,156.0,2140.0,1
1887,2018-04-01,Kansas,1382.0,5457.0,4530.0,266
1888,2018-04-01,Kentucky,390433.0,8893.0,6662.0,488
1889,2018-04-01,Louisiana,3109.0,9937.0,6304.0,529
1890,2018-04-01,Maine,787.0,3572.0,3580.0,206
1891,2018-04-01,Mariana Islands,0.0,12.0,10.0,0
1892,2018-04-01,Maryland,3555.0,4867.0,5181.0,41
1893,2018-04-01,Massachusetts,9563.0,4619.0,2967.0,176
1894,2018-04-01,Michigan,22715.0,11288.0,8635.0,237
1895,2018-04-01,Minnesota,46888.0,6258.0,9688.0,345
1896,2018-04-01,Mississippi,2814.0,7561.0,4186.0,339
1897,2018-04-01,Missouri,944.0,18537.0,13868.0,1134
1898,2018-04-01,Montana,1531.0,2745.0,4018.0,230
1899,2018-04-01,Nebraska,4926.0,111.0,1478.0,6
1900,2018-04-01,Nevada,3313.0,4424.0,2689.0,267
1901,2018-04-01,New Hampshire,1916.0,5647.0,3465.0,8
1902,2018-04-01,New Jersey,0.0,5170.0,3549.0,0
1903,2018-04-01,New Mexico,1073.0,5857.0,4163.0,295
1904,2018-04-01,New York,3950.0,10068.0,14667.0,242
1905,2018-04-01,North Carolina,31747.0,1340.0,10138.0,187
1906,2018-04-01,North Dakota,872.0,1824.0,2622.0,111
1907,2018-04-01,Ohio,19651.0,25111.0,15459.0,1163
1908,2018-04-01,Oklahoma,4.0,11599.0,8386.0,851
1909,2018-04-01,Oregon,5900.0,15089.0,11283.0,8
1910,2018-04-01,Pennsylvania,29767.0,47093.0,13434.0,0
1911,2018-04-01,Puerto Rico,0.0,1936.0,178.0,26
1912,2018-04-01,Rhode Island,0.0,1131.0,773.0,219
1913,2018-04-01,South Carolina,2612.0,8977.0,4681.0,669
1914,2018-04-01,South Dakota,917.0,2403.0,2994.0,184
1915,2018-04-01,Tennessee,16106.0,23325.0,12360.0,0
1916,2018-04-01,Texas,29547.0,41373.0,27019.0,2508
1917,2018-04-01,Utah,20770.0,3667.0,3460.0,0
1918,2018-04-01,Vermont,0.0,2261.0,2290.0,160
1919,2018-04-01,Virgin Islands,70.0,55.0,7.0,1
1920,2018-04-01,Virginia,1233.0,20638.0,12759.0,0
1921,2018-04-01,Washington,16239.0,17123.0,11153.0,654
1922,2018-04-01,West Virginia,8021.0,6251.0,5479.0,372
1923,2018-04-01,Wisconsin,11655.0,14507.0,13478.0,45
1924,2018-04-01,Wyoming,702.0,1846.0,1929.0,106
1925,2018-03-01,Alabama,29286.0,10050.0,7695.0,418
1926,2018-03-01,Alaska,261.0,3080.0,3276.0,214
1927,2018-03-01,Arizona,7782.0,16991.0,10611.0,923
1928,2018-03-01,Arkansas,4007.0,8523.0,7017.0,515
1929,2018-03-01,California,50714.0,47425.0,32189.0,0
1930,2018-03-01,Colorado,14922.0,24811.0,17741.0,1640
1931,2018-03-01,Connecticut,7081.0,6906.0,2977.0,0
1932,2018-03-01,Delaware,669.0,2385.0,2282.0,182
1933,2018-03-01,District of Columbia,284.0,93.0,3.0,1
1934,2018-03-01,Florida,27957.0,64230.0,30487.0,2808
1935,2018-03-01,Georgia,31261.0,19849.0,10901.0,819
1936,2018-03-01,Guam,0.0,78.0,50.0,6
1937,2018-03-01,Hawaii,1417.0,0.0,0.0,0
1938,2018-03-01,Idaho,11108.0,5386.0,5788.0,286
1939,2018-03-01,Illinois,24775.0,32326.0,17008.0,1352
1940,2018-03-01,Indiana,70713.0,28224.0,16982.0,1166
1941,2018-03-01,Iowa,14986.0,177.0,3585.0,3
1942,2018-03-01,Kansas,817.0,8400.0,6921.0,470
1943,2018-03-01,Kentucky,390708.0,14642.0,10303.0,727
1944,2018-03-01,Louisiana,4451.0,13831.0,8906.0,747
1945,2018-03-01,Maine,892.0,4640.0,3947.0,247
1946,2018-03-01,Mariana Islands,0.0,14.0,7.0,1
1947,2018-03-01,Maryland,3653.0,6360.0,7182.0,54
1948,2018-03-01,Massachusetts,10734.0,6636.0,3974.0,216
1949,2018-03-01,Michigan,27407.0,17166.0,12721.0,332
1950,2018-03-01,Minnesota,51098.0,7583.0,11538.0,373
1951,2018-03-01,Mississippi,3776.0,12054.0,7132.0,507
1952,2018-03-01,Missouri,1186.0,27559.0,21245.0,1566
1953,2018-03-01,Montana,1845.0,3992.0,5369.0,332
1954,2018-03-01,Nebraska,6293.0,162.0,2411.0,9
1955,2018-03-01,Nevada,2825.0,6427.0,3625.0,348
1956,2018-03-01,New Hampshire,2301.0,7132.0,4245.0,9
1957,2018-03-01,New Jersey,0.0,5178.0,4758.0,0
1958,2018-03-01,New Mexico,1467.0,8110.0,6046.0,560
1959,2018-03-01,New York,3089.0,11578.0,17006.0,305
1960,2018-03-01,North Carolina,37263.0,1808.0,16114.0,284
1961,2018-03-01,North Dakota,775.0,2195.0,3201.0,128
1962,2018-03-01,Ohio,21984.0,36314.0,24477.0,1830
1963,2018-03-01,Oklahoma,8.0,15682.0,12018.0,1229
1964,2018-03-01,Oregon,6514.0,19409.0,15464.0,11
1965,2018-03-01,Pennsylvania,34317.0,67756.0,19867.0,0
1966,2018-03-01,Puerto Rico,0.0,1718.0,182.0,30
1967,2018-03-01,Rhode Island,0.0,1544.0,1261.0,327
1968,2018-03-01,South Carolina,4113.0,13772.0,7673.0,500
1969,2018-03-01,South Dakota,1264.0,3523.0,4408.0,218
1970,2018-03-01,Tennessee,17501.0,32501.0,19418.0,0
1971,2018-03-01,Texas,37551.0,60134.0,38853.0,3340
1972,2018-03-01,Utah,21478.0,5277.0,5296.0,0
1973,2018-03-01,Vermont,0.0,2818.0,2713.0,186
1974,2018-03-01,Virgin Islands,158.0,36.0,1.0,0
1975,2018-03-01,Virginia,1120.0,30568.0,19180.0,0
1976,2018-03-01,Washington,18818.0,22041.0,15774.0,845
1977,2018-03-01,West Virginia,18251.0,9955.0,8325.0,604
1978,2018-03-01,Wisconsin,15625.0,19901.0,18290.0,61
1979,2018-03-01,Wyoming,602.0,2502.0,2536.0,161
1980,2018-02-01,Alabama,24547.0,9220.0,7172.0,490
1981,2018-02-01,Alaska,214.0,2279.0,1948.0,166
1982,2018-02-01,Arizona,6513.0,14966.0,9058.0,934
1983,2018-02-01,Arkansas,4341.0,7671.0,6405.0,614
1984,2018-02-01,California,39165.0,38531.0,24768.0,0
1985,2018-02-01,Colorado,9321.0,20604.0,13985.0,1332
1986,2018-02-01,Connecticut,6597.0,5918.0,2269.0,0
1987,2018-02-01,Delaware,672.0,1852.0,1579.0,107
1988,2018-02-01,District of Columbia,151.0,62.0,3.0,1
1989,2018-02-01,Florida,21971.0,57435.0,26441.0,2539
1990,2018-02-01,Georgia,24308.0,17618.0,9410.0,900
1991,2018-02-01,Guam,0.0,94.0,33.0,6
1992,2018-02-01,Hawaii,1069.0,0.0,0.0,0
1993,2018-02-01,Idaho,9910.0,4196.0,4300.0,269
1994,2018-02-01,Illinois,21425.0,25626.0,12938.0,1243
1995,2018-02-01,Indiana,39795.0,24019.0,13516.0,1018
1996,2018-02-01,Iowa,12031.0,156.0,2587.0,8
1997,2018-02-01,Kansas,1990.0,7467.0,5818.0,528
1998,2018-02-01,Kentucky,387471.0,13917.0,9302.0,1001
1999,2018-02-01,Louisiana,2148.0,11907.0,7865.0,785
2000,2018-02-01,Maine,596.0,3556.0,2797.0,222
2001,2018-02-01,Mariana Islands,0.0,8.0,9.0,1
2002,2018-02-01,Maryland,2691.0,4424.0,5496.0,56
2003,2018-02-01,Massachusetts,7360.0,5271.0,3035.0,209
2004,2018-02-01,Michigan,20478.0,12934.0,9602.0,285
2005,2018-02-01,Minnesota,35973.0,5034.0,7148.0,242
2006,2018-02-01,Mississippi,2568.0,11031.0,6516.0,580
2007,2018-02-01,Missouri,744.0,23601.0,17167.0,1567
2008,2018-02-01,Montana,1474.0,2834.0,3401.0,355
2009,2018-02-01,Nebraska,5289.0,122.0,1973.0,6
2010,2018-02-01,Nevada,2823.0,5510.0,2898.0,267
2011,2018-02-01,New Hampshire,2346.0,5778.0,3076.0,5
2012,2018-02-01,New Jersey,0.0,4613.0,3646.0,0
2013,2018-02-01,New Mexico,1170.0,7244.0,4985.0,434
2014,2018-02-01,New York,2670.0,10345.0,13742.0,197
2015,2018-02-01,North Carolina,30480.0,1642.0,13498.0,456
2016,2018-02-01,North Dakota,710.0,1713.0,2220.0,74
2017,2018-02-01,Ohio,15308.0,30691.0,19698.0,1799
2018,2018-02-01,Oklahoma,0.0,13836.0,10146.0,1304
2019,2018-02-01,Oregon,5200.0,15672.0,11370.0,11
2020,2018-02-01,Pennsylvania,30952.0,51425.0,14849.0,0
2021,2018-02-01,Puerto Rico,0.0,1738.0,152.0,33
2022,2018-02-01,Rhode Island,0.0,1272.0,886.0,209
2023,2018-02-01,South Carolina,5080.0,12843.0,6512.0,536
2024,2018-02-01,South Dakota,835.0,2844.0,3476.0,203
2025,2018-02-01,Tennessee,16709.0,31159.0,16929.0,0
2026,2018-02-01,Texas,36801.0,55634.0,35889.0,3712
2027,2018-02-01,Utah,12863.0,4175.0,4055.0,0
2028,2018-02-01,Vermont,0.0,1876.0,1708.0,108
2029,2018-02-01,Virgin Islands,3.0,30.0,8.0,0
2030,2018-02-01,Virginia,1474.0,26596.0,15770.0,0
2031,2018-02-01,Washington,15794.0,17287.0,11842.0,845
2032,2018-02-01,West Virginia,3739.0,8193.0,6582.0,702
2033,2018-02-01,Wisconsin,14483.0,15379.0,11979.0,73
2034,2018-02-01,Wyoming,504.0,1851.0,1916.0,122
2035,2018-01-01,Alabama,23930.0,5692.0,6199.0,288
2036,2018-01-01,Alaska,207.0,1844.0,1621.0,137
2037,2018-01-01,Arizona,5686.0,11659.0,6992.0,531
2038,2018-01-01,Arkansas,4162.0,4935.0,5061.0,323
2039,2018-01-01,California,55292.0,37335.0,22919.0,0
2040,2018-01-01,Colorado,9683.0,17498.0,12153.0,1070
2041,2018-01-01,Connecticut,6015.0,5044.0,1829.0,0
2042,2018-01-01,Delaware,639.0,1422.0,1224.0,60
2043,2018-01-01,District of Columbia,206.0,72.0,4.0,0
2044,2018-01-01,Florida,19683.0,48377.0,20690.0,1737
2045,2018-01-01,Georgia,23676.0,10836.0,7309.0,441
2046,2018-01-01,Guam,0.0,74.0,43.0,7
2047,2018-01-01,Hawaii,1182.0,0.0,0.0,0
2048,2018-01-01,Idaho,7505.0,3001.0,3270.0,163
2049,2018-01-01,Illinois,18881.0,21821.0,9850.0,767
2050,2018-01-01,Indiana,52908.0,17558.0,10258.0,691
2051,2018-01-01,Iowa,13276.0,119.0,2004.0,3
2052,2018-01-01,Kansas,1930.0,5249.0,4814.0,293
2053,2018-01-01,Kentucky,384989.0,8202.0,5736.0,394
2054,2018-01-01,Louisiana,1582.0,8500.0,7747.0,411
2055,2018-01-01,Maine,704.0,2585.0,1926.0,152
2056,2018-01-01,Mariana Islands,0.0,5.0,5.0,0
2057,2018-01-01,Maryland,3026.0,4632.0,4405.0,30
2058,2018-01-01,Massachusetts,8426.0,4554.0,2468.0,128
2059,2018-01-01,Michigan,19922.0,8499.0,6395.0,162
2060,2018-01-01,Minnesota,40076.0,4279.0,4952.0,193
2061,2018-01-01,Mississippi,2146.0,6247.0,5310.0,269
2062,2018-01-01,Missouri,742.0,17240.0,12403.0,821
2063,2018-01-01,Montana,1278.0,1930.0,2749.0,200
2064,2018-01-01,Nebraska,4602.0,106.0,1717.0,3
2065,2018-01-01,Nevada,2461.0,4280.0,2217.0,237
2066,2018-01-01,New Hampshire,1914.0,4277.0,2352.0,2
2067,2018-01-01,New Jersey,0.0,4309.0,3491.0,0
2068,2018-01-01,New Mexico,1209.0,4995.0,3801.0,255
2069,2018-01-01,New York,2977.0,9091.0,10156.0,163
2070,2018-01-01,North Carolina,27638.0,1271.0,9931.0,193
2071,2018-01-01,North Dakota,789.0,1331.0,1914.0,67
2072,2018-01-01,Ohio,13183.0,21340.0,12521.0,898
2073,2018-01-01,Oklahoma,0.0,9971.0,8351.0,810
2074,2018-01-01,Oregon,5158.0,12689.0,8976.0,4
2075,2018-01-01,Pennsylvania,29797.0,37308.0,10242.0,0
2076,2018-01-01,Puerto Rico,0.0,1693.0,168.0,33
2077,2018-01-01,Rhode Island,0.0,1010.0,618.0,147
2078,2018-01-01,South Carolina,6304.0,7896.0,5151.0,302
2079,2018-01-01,South Dakota,872.0,2217.0,2799.0,134
2080,2018-01-01,Tennessee,20657.0,21023.0,12372.0,0
2081,2018-01-01,Texas,36042.0,40443.0,29960.0,2103
2082,2018-01-01,Utah,13727.0,3181.0,3135.0,0
2083,2018-01-01,Vermont,0.0,1116.0,1000.0,39
2084,2018-01-01,Virgin Islands,90.0,40.0,7.0,0
2085,2018-01-01,Virginia,1109.0,19443.0,12248.0,0
2086,2018-01-01,Washington,18112.0,16327.0,9811.0,623
2087,2018-01-01,West Virginia,2838.0,5128.0,4452.0,308
2088,2018-01-01,Wisconsin,16462.0,10484.0,8337.0,49
2089,2018-01-01,Wyoming,384.0,1460.0,1534.0,91
2090,2017-12-01,Alabama,24496.0,12895.0,15765.0,513
2091,2017-12-01,Alaska,249.0,3675.0,3524.0,174
2092,2017-12-01,Arizona,6243.0,17566.0,12840.0,784
2093,2017-12-01,Arkansas,3339.0,9189.0,13104.0,440
2094,2017-12-01,California,53885.0,47613.0,35240.0,0
2095,2017-12-01,Colorado,8736.0,26649.0,21168.0,1285
2096,2017-12-01,Connecticut,5424.0,6646.0,2630.0,0
2097,2017-12-01,Delaware,360.0,2295.0,2473.0,106
2098,2017-12-01,District of Columbia,139.0,60.0,5.0,0
2099,2017-12-01,Florida,20978.0,68075.0,37127.0,2495
2100,2017-12-01,Georgia,18503.0,21017.0,20162.0,736
2101,2017-12-01,Guam,0.0,90.0,68.0,5
2102,2017-12-01,Hawaii,1118.0,0.0,0.0,0
2103,2017-12-01,Idaho,4975.0,5911.0,7393.0,262
2104,2017-12-01,Illinois,18020.0,27956.0,15126.0,942
2105,2017-12-01,Indiana,41805.0,26719.0,19906.0,939
2106,2017-12-01,Iowa,10375.0,231.0,4678.0,7
2107,2017-12-01,Kansas,1581.0,9164.0,10222.0,459
2108,2017-12-01,Kentucky,380648.0,16727.0,16102.0,654
2109,2017-12-01,Louisiana,1608.0,15819.0,20448.0,811
2110,2017-12-01,Maine,443.0,3873.0,4336.0,189
2111,2017-12-01,Mariana Islands,0.0,10.0,8.0,3
2112,2017-12-01,Maryland,2761.0,4611.0,8110.0,26
2113,2017-12-01,Massachusetts,7619.0,5954.0,3448.0,190
2114,2017-12-01,Michigan,17058.0,13425.0,13836.0,234
2115,2017-12-01,Minnesota,33548.0,5940.0,10334.0,238
2116,2017-12-01,Mississippi,1977.0,12946.0,16470.0,558
2117,2017-12-01,Missouri,841.0,28561.0,27288.0,1273
2118,2017-12-01,Montana,1127.0,4154.0,6060.0,248
2119,2017-12-01,Nebraska,4660.0,197.0,3773.0,4
2120,2017-12-01,Nevada,1994.0,6236.0,4188.0,349
2121,2017-12-01,New Hampshire,2099.0,5977.0,3690.0,5
2122,2017-12-01,New Jersey,0.0,4039.0,5089.0,0
2123,2017-12-01,New Mexico,945.0,8205.0,7494.0,378
2124,2017-12-01,New York,2757.0,10187.0,19662.0,226
2125,2017-12-01,North Carolina,24036.0,2452.0,25060.0,264
2126,2017-12-01,North Dakota,793.0,2019.0,3285.0,88
2127,2017-12-01,Ohio,10932.0,34374.0,27651.0,1431
2128,2017-12-01,Oklahoma,0.0,17164.0,18071.0,1168
2129,2017-12-01,Oregon,4602.0,18409.0,15342.0,1
2130,2017-12-01,Pennsylvania,29194.0,57826.0,19809.0,0
2131,2017-12-01,Puerto Rico,0.0,2291.0,305.0,40
2132,2017-12-01,Rhode Island,0.0,1169.0,790.0,183
2133,2017-12-01,South Carolina,6004.0,14549.0,14083.0,528
2134,2017-12-01,South Dakota,818.0,3537.0,5348.0,230
2135,2017-12-01,Tennessee,19260.0,37860.0,28825.0,0
2136,2017-12-01,Texas,24815.0,70767.0,66779.0,3488
2137,2017-12-01,Utah,10954.0,6429.0,8577.0,0
2138,2017-12-01,Vermont,0.0,1722.0,1824.0,85
2139,2017-12-01,Virgin Islands,108.0,22.0,1.0,0
2140,2017-12-01,Virginia,727.0,31084.0,25165.0,0
2141,2017-12-01,Washington,14326.0,21090.0,16101.0,743
2142,2017-12-01,West Virginia,2207.0,10383.0,11484.0,515
2143,2017-12-01,Wisconsin,15392.0,15745.0,14414.0,38
2144,2017-12-01,Wyoming,435.0,2763.0,3104.0,120
2145,2017-11-01,Alabama,21670.0,9927.0,11675.0,483
2146,2017-11-01,Alaska,336.0,3132.0,3244.0,226
2147,2017-11-01,Arizona,5857.0,13763.0,10322.0,851
2148,2017-11-01,Arkansas,2622.0,6981.0,11574.0,566
2149,2017-11-01,California,54897.0,44710.0,35910.0,0
2150,2017-11-01,Colorado,6887.0,23682.0,17832.0,1296
2151,2017-11-01,Connecticut,5096.0,5757.0,2708.0,0
2152,2017-11-01,Delaware,200.0,1802.0,2244.0,79
2153,2017-11-01,District of Columbia,289.0,71.0,3.0,0
2154,2017-11-01,Florida,19099.0,61694.0,31631.0,2622
2155,2017-11-01,Georgia,18672.0,16298.0,15244.0,807
2156,2017-11-01,Guam,0.0,71.0,44.0,2
2157,2017-11-01,Hawaii,1167.0,0.0,0.0,0
2158,2017-11-01,Idaho,3426.0,4603.0,6292.0,228
2159,2017-11-01,Illinois,19861.0,26122.0,16102.0,1157
2160,2017-11-01,Indiana,28638.0,22558.0,20820.0,941
2161,2017-11-01,Iowa,9062.0,280.0,4847.0,6
2162,2017-11-01,Kansas,1757.0,7493.0,9095.0,437
2163,2017-11-01,Kentucky,373308.0,12568.0,13718.0,632
2164,2017-11-01,Louisiana,1748.0,13566.0,16288.0,736
2165,2017-11-01,Maine,554.0,3270.0,4056.0,180
2166,2017-11-01,Mariana Islands,0.0,16.0,4.0,1
2167,2017-11-01,Maryland,2684.0,4453.0,8436.0,41
2168,2017-11-01,Massachusetts,7323.0,5691.0,3782.0,158
2169,2017-11-01,Michigan,20375.0,14115.0,18434.0,249
2170,2017-11-01,Minnesota,29511.0,5407.0,11777.0,254
2171,2017-11-01,Mississippi,1794.0,9779.0,12312.0,535
2172,2017-11-01,Missouri,692.0,23099.0,26209.0,1205
2173,2017-11-01,Montana,1040.0,3171.0,5243.0,225
2174,2017-11-01,Nebraska,4265.0,216.0,3612.0,8
2175,2017-11-01,Nevada,2145.0,5350.0,3425.0,377
2176,2017-11-01,New Hampshire,2387.0,5266.0,3743.0,8
2177,2017-11-01,New Jersey,0.0,3771.0,5459.0,0
2178,2017-11-01,New Mexico,1134.0,7206.0,5820.0,330
2179,2017-11-01,New York,2351.0,9160.0,21742.0,192
2180,2017-11-01,North Carolina,23962.0,2123.0,19943.0,270
2181,2017-11-01,North Dakota,558.0,1924.0,3382.0,108
2182,2017-11-01,Ohio,10890.0,30973.0,28808.0,1536
2183,2017-11-01,Oklahoma,0.0,15302.0,15953.0,1719
2184,2017-11-01,Oregon,4794.0,15988.0,13094.0,11
2185,2017-11-01,Pennsylvania,27003.0,54967.0,21597.0,0
2186,2017-11-01,Puerto Rico,0.0,1926.0,257.0,30
2187,2017-11-01,Rhode Island,0.0,1082.0,742.0,170
2188,2017-11-01,South Carolina,8922.0,11512.0,10108.0,548
2189,2017-11-01,South Dakota,687.0,3049.0,5354.0,188
2190,2017-11-01,Tennessee,17602.0,31618.0,23889.0,0
2191,2017-11-01,Texas,33293.0,59840.0,51536.0,3575
2192,2017-11-01,Utah,11644.0,5158.0,6418.0,0
2193,2017-11-01,Vermont,0.0,1231.0,1839.0,59
2194,2017-11-01,Virgin Islands,55.0,29.0,1.0,0
2195,2017-11-01,Virginia,995.0,26229.0,22897.0,0
2196,2017-11-01,Washington,12865.0,18326.0,14345.0,714
2197,2017-11-01,West Virginia,1927.0,7302.0,10878.0,446
2198,2017-11-01,Wisconsin,14647.0,14237.0,18174.0,63
2199,2017-11-01,Wyoming,280.0,2165.0,2545.0,134
2200,2017-10-01,Alabama,20017.0,6144.0,6999.0,337
2201,2017-10-01,Alaska,198.0,3153.0,3469.0,239
2202,2017-10-01,Arizona,6097.0,10614.0,8055.0,689
2203,2017-10-01,Arkansas,3865.0,4873.0,7420.0,338
2204,2017-10-01,California,49259.0,39879.0,25749.0,0
2205,2017-10-01,Colorado,4075.0,17238.0,15967.0,1159
2206,2017-10-01,Connecticut,5093.0,5112.0,2233.0,0
2207,2017-10-01,Delaware,208.0,1602.0,1587.0,66
2208,2017-10-01,District of Columbia,145.0,68.0,2.0,2
2209,2017-10-01,Florida,18090.0,49568.0,24580.0,2089
